Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Omregistrering,Årsavgift,1. gang registrert,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2-utslipp,Antall seter,Karosseri,Antall dører,Antall eiere,Bilen står i,Salgsform,Avgiftsklasse,Reg.nr.,Chassis nr. (VIN),Maksimal tilhengervekt
341040331,2010,171 375 km,Manuell,Diesel,1 845 kr (avgifter),14.04.2010,Sølv,Forhjulsdrift,103 Hk,"1,5 l",1 203 kg,136 g/km,5,Flerbruksbil,5,5,Norge,Bruktbil til salgs,Personbil,SU86355,SJNFDAE11U2060327,900 kg
341027535,2005,349 000 km,Automat,Diesel,Ikke oppgitt (avgifter),15.12.2004,Grønn,Forhjulsdrift,131 Hk,"1,9 l",1 663 kg,194 g/km,5,Sedan,5,1,Norge,Bruktbil til salgs,Personbil,DK93651,TMBBU63UX49065499,1 600 kg
341025676,2008,176 200 km,Manuell,Diesel,1 845 kr (avgifter),30.06.2008,Blå,Forhjulsdrift,140 Hk,2 l,1 545 kg,149 g/km,5,Sedan,5,3,Norge,Bruktbil til salgs,Personbil,JD49991,JMZGH19D601145474,1 600 kg
340840018,2009,160 883 km,Manuell,Diesel,1 845 kr (avgifter),21.07.2009,Blå,Forhjulsdrift,66 Hk,1 560 l,1 425 kg,130 g/km,5,Stasjonsvogn,5,2,Norge,Bruktbil til salgs,Personbil,VX48295,VF3WE9HVC34538326,1 150 kg
341006307,2008,211 000 km,Manuell,Diesel,1 845 kr (avgifter),17.07.2007,Grå,Forhjulsdrift,105 Hk,"1,9 l",1 552 kg,154 g/km,5,Stasjonsvogn,5,8,Norge,Bruktbil til salgs,Personbil,JD46931,WVWZZZ3CZ8E023413,1 500 kg
340826708,2006,212 500 km,Manuell,Diesel,1 845 kr (avgifter),09.02.2006,Svart,Forhjulsdrift,150 Hk,"1,9 l",1 525 kg,159 g/km,5,Stasjonsvogn,5,3,Norge,Bruktbil til salgs,Personbil,HS89990,W0L0ZCF3561005854,1 500 kg
340922107,2009,213 000 km,Manuell,Diesel,1 845 kr (avgifter),25.05.2009,Sølv,Forhjulsdrift,110 Hk,2 l,1 542 kg,129 g/km,5,Stasjonsvogn,5,4,Norge,Bruktbil til salgs,Personbil,DN20910,WVWZZZ3CZ9E124022,1 200 kg
340873151,2004,210 000 km,Manuell,Diesel,1 845 kr (avgifter),30.01.2018,Sølv,Forhjulsdrift,116 Hk,2 l,1 440 kg,158 g/km,5,Stasjonsvogn,5,2,Norge,Bruktbil til salgs,Personbil,DR43748,SB1EW56L40E057098,1 300 kg
327989732,2007,192 000 km,Manuell,Diesel,1 777 kr (avgifter),09.02.2007,Brun,Firehjulsdrift,140 Hk,2 l,1 685 kg,187 g/km,5,SUV/Offroad,5,6,Norge,Bruktbil til salgs,Personbil,KH46945,KNEJE55556K226866,1 600 kg
339062624,2007,69 250 km,Manuell,Diesel,1 885 kr (avgifter),24.08.2011,Rød,Forhjulsdrift,68 Hk,"1,4 l",1 063 kg,119 g/km,5,Kombi 5-dørs,5,4,Norge,Bruktbil til salgs,Personbil,DN71205,WF0HXXGAJH7J02374,750 kg
340879680,2009,210 000 km,Manuell,Diesel,1 845 kr (avgifter),28.05.2009,Hvit,Firehjulsdrift,150 Hk,2 l,1 645 kg,156 g/km,5,Flerbruksbil,4,13,Norge,Bruktbil til salgs,Personbil,DN20466,JF1BPDLYF9G120471,1 700 kg
340834387,2002,277 000 km,Automat,Diesel,1 845 kr (avgifter),29.06.2005,Sølv,Bakhjulsdrift,150 Hk,"2,1 l",1 565 kg,177 g/km,5,Sedan,4,8,Norge,Bruktbil til salgs,Personbil,BD41404,WDB2110061A049576,1 900 kg
340868462,2008,186 000 km,Manuell,Bensin,1 845 kr (avgifter),17.08.2007,Sølv,Forhjulsdrift,102 Hk,"1,6 l",1 248 kg,176 g/km,5,Kombi 5-dørs,4,5,Norge,Bruktbil til salgs,Personbil,CV49083,WVWZZZ1KZ8W047300,1 200 kg
340856697,2006,283 000 km,Manuell,Bensin,Fritatt (avgifter),14.07.2006,Grå,Firehjulsdrift,107 Hk,"1,6 l",1 265 kg,173 g/km,5,Kombi 5-dørs,4,16,Norge,Bruktbil til salgs,Personbil,DL39489,TSMEYB21S00118925,1 200 kg
340148376,2007,277 000 km,Manuell,Diesel,1 845 kr (avgifter),21.08.2007,Blå,Forhjulsdrift,125 Hk,"1,8 l",1 565 kg,156 g/km,5,Stasjonsvogn,4,5,Norge,Bruktbil til salgs,Personbil,DL70500,WF0GXXGBBG7Y41259,1 600 kg
314462073,2005,275 000 km,Manuell,Bensin,1 777 kr (avgifter),10.06.2005,Blå,Forhjulsdrift,155 Hk,2 l,1 349 kg,190 g/km,5,Sedan,4,4,Norge,Bruktbil til salgs,Personbil,VF69900,JHMCL75405C207109,1 500 kg
340720175,2008,170 000 km,Manuell,Diesel,1 845 kr (avgifter),16.10.2008,Hvit,Forhjulsdrift,90 Hk,"1,6 l",1 316 kg,120 g/km,5,Kombi 5-dørs,5,4,Norge,Bruktbil til salgs,Personbil,HB69799,VF3WC9HVC34578694,1 150 kg
340502642,2004,200 000 km,Manuell,Bensin,1 845 kr (avgifter),28.12.2004,Beige,Forhjulsdrift,95 Hk,"1,5 l",1 195 kg,148 g/km,5,Kombi 3-dørs,2,8,Norge,Bruktbil til salgs,Personbil,AR94377,WDD1693311J066485,1 000 kg
340601407,2013,220 055 km,Manuell,Diesel,1 476 kr (avgifter),29.04.2013,Hvit,Forhjulsdrift,75 Hk,"1,6 l",1 304 kg,133 g/km,3,Kasse,4,3,Norge,Bruktbil til salgs,Varebil,DP22116,VF37D9HN0DN511640,760 kg
331653721,2006,189 000 km,Manuell,Bensin,Fritatt (avgifter),26.06.2006,Svart,Forhjulsdrift,102 Hk,"1,6 l",1 308 kg,187 g/km,5,Flerbruksbil,5,8,Norge,Bruktbil til salgs,Personbil,DL39641,WVWZZZ1KZ6W626522,1 200 kg
340134254,2008,299 950 km,Automat,Diesel,1 845 kr (avgifter),25.06.2008,Hvit,Firehjulsdrift,177 Hk,2 l,1 825 kg,178 g/km,5,SUV/Offroad,4,27,Norge,Bruktbil til salgs,Personbil,BR68787,WBAPE11010WJ49256,2 000 kg
340553202,2004,113 000 km,Manuell,Bensin,Fritatt (avgifter),14.07.2004,Grå,Forhjulsdrift,65 Hk,1 l,910 kg,134 g/km,5,Kombi 5-dørs,4,6,Norge,Bruktbil til salgs,Personbil,KB30695,VNKKV18380A337659,650 kg
340405217,2006,299 000 km,Manuell,Bensin,1 845 kr (avgifter),22.02.2006,Grønn,Forhjulsdrift,110 Hk,"1,6 l",1 295 kg,173 g/km,5,Stasjonsvogn,4,7,Norge,Bruktbil til salgs,Personbil,HJ78402,SB1EZ56L00E045957,1 300 kg
340397148,2003,240 000 km,Automat,Diesel,1 845 kr (avgifter),01.07.2003,Sølv,Forhjulsdrift,154 Hk,"2,1 l",1 946 kg,224 g/km,7,Kasse,4,1,Norge,Bruktbil til salgs,Personbil,DK62478,WDF63829413530062,2 000 kg
340332308,2004,116 000 km,Manuell,Bensin,Fritatt (avgifter),19.03.2004,Grønn,Forhjulsdrift,98 Hk,"1,5 l",1 265 kg,160 g/km,5,Kombi 5-dørs,4,4,Norge,Bruktbil til salgs,Personbil,HB62575,SJNFAAN16U0477933,1 000 kg
340356962,2012,230 550 km,Manuell,Diesel,1 231 kr (avgifter),17.01.2012,Hvit,Forhjulsdrift,75 Hk,"1,6 l",1 429 kg,147 g/km,3,Kasse,5,3,Norge,Bruktbil til salgs,Varebil,SV22670,VF37D9HTCBJ615617,750 kg
340343800,2009,256 499 km,Manuell,Diesel,1 845 kr (avgifter),30.11.2009,Svart,Forhjulsdrift,136 Hk,2 l,1 438 kg,147 g/km,5,Stasjonsvogn,4,9,Norge,Bruktbil til salgs,Personbil,HS96521,WF0SXXGCDS9C77792,1 500 kg
340117947,2010,180 000 km,Manuell,Diesel,1 845 kr (avgifter),11.05.2010,Sølv,Forhjulsdrift,105 Hk,"1,6 l",1 377 kg,109 g/km,5,Stasjonsvogn,5,1,Norge,Bruktbil til salgs,Personbil,AS24636,WVWZZZ1KZAM674545,1 400 kg
340250687,2014,125 000 km,Manuell,Bensin,4 305 kr (avgifter),28.01.2014,Hvit,Forhjulsdrift,101 Hk,1 l,1 201 kg,109 g/km,5,Kombi 5-dørs,5,4,Norge,Bruktbil til salgs,Personbil,LS81443,WF0KXXGCBKEL44518,1 000 kg
340200861,2006,291 000 km,Manuell,Bensin,1 845 kr (avgifter),30.08.2006,Grønn,Forhjulsdrift,129 Hk,"1,8 l",1 270 kg,171 g/km,5,Sedan,4,5,Norge,Bruktbil til salgs,Personbil,HJ79404,SB1BR56L60E130563,1 300 kg
340130825,1999,213 000 km,Manuell,Bensin,1 845 kr (avgifter),03.05.2013,Svart,Bakhjulsdrift,105 Hk,"1,9 l",1 285 kg,187 g/km,5,Sedan,4,11,Norge,Bruktbil til salgs,Personbil,XK22236,WBAAL11050JN34523,1 325 kg
340117569,2008,112 600 km,Manuell,Diesel,Ikke oppgitt (avgifter),31.03.2008,Rød,Forhjulsdrift,80 Hk,"1,4 l",1 325 kg,137 g/km,5,Flerbruksbil,5,3,Norge,Bruktbil til salgs,Personbil,XK16511,TMBNF65J185039882,1 000 kg
340030293,2008,278 000 km,Manuell,Diesel,1 231 kr (avgifter),05.06.2008,Grå,Forhjulsdrift,102 Hk,"1,9 l",1 825 kg,208 g/km,3,Kasse,5,12,Norge,Bruktbil til salgs,Varebil,BR66050,WV1ZZZ7HZ8H139599,2 200 kg
337377363,2004,345 000 km,Manuell,Diesel,1 845 kr (avgifter),16.10.2009,Grå,Bakhjulsdrift,177 Hk,"2,5 l",1 675 kg,187 g/km,5,Sedan,4,18,Norge,Bruktbil til salgs,Personbil,SD48484,WBANJ51080B405099,2 000 kg
340000368,2011,195 000 km,Automat,Diesel,1 845 kr (avgifter),29.03.2011,Sølv,Forhjulsdrift,111 Hk,"1,6 l",1 540 kg,120 g/km,5,Stasjonsvogn,5,3,Norge,Bruktbil til salgs,Personbil,SU98894,VF7RW9HR8BL505045,1 300 kg
339941370,2005,190 799 km,Manuell,Bensin,3 074 kr (avgifter),03.08.2007,Sølv,Forhjulsdrift,65 Hk,"1,2 l",980 kg,143 g/km,5,Annet,4,3,Norge,Bruktbil til salgs,Personbil,RJ74627,SJNFBAK12U1426756,800 kg
339870628,2010,198 000 km,Manuell,Diesel,1 845 kr (avgifter),23.11.2010,Sølv,Forhjulsdrift,68 Hk,"1,4 l",1 145 kg,107 g/km,5,Coupe,4,7,Norge,Bruktbil til salgs,Personbil,BD69681,VF7SC8HR0AA669607,950 kg
330806984,2007,154 624 km,Manuell,Bensin,1 777 kr (avgifter),31.08.2007,Rød,Bakhjulsdrift,95 Hk,"1,5 l",1 225 kg,158 g/km,5,Flerbruksbil,5,4,Norge,Bruktbil til salgs,Personbil,FT23563,WDD2452311J285777,1 000 kg
339834480,2006,223 000 km,Manuell,Diesel,1 845 kr (avgifter),18.01.2007,Sølv,Forhjulsdrift,105 Hk,"1,9 l",1 335 kg,135 g/km,5,Kombi 5-dørs,4,9,Norge,Bruktbil til salgs,Personbil,UX54585,WAUZZZ8P56A160250,1 400 kg
339793028,2005,138 982 km,Manuell,Bensin,1 845 kr (avgifter),22.09.2004,Sølv,Forhjulsdrift,75 Hk,"1,4 l",1 326 kg,166 g/km,5,Kombi 5-dørs,4,7,Norge,Bruktbil til salgs,Personbil,DK87244,WVWZZZ1KZ5W065962,1 000 kg
339592503,2008,105 000 km,Manuell,Bensin,3 074 kr (avgifter),29.01.2008,Svart,Forhjulsdrift,69 Hk,"1,2 l",1 016 kg,138 g/km,5,Kombi 5-dørs,5,3,Norge,Bruktbil til salgs,Personbil,DL81952,WVWZZZ9NZ8B028747,800 kg
339700715,2009,213 000 km,Manuell,Diesel,1 845 kr (avgifter),19.03.2009,Grå,Forhjulsdrift,105 Hk,"1,9 l",1 432 kg,122 g/km,5,Stasjonsvogn,4,7,Norge,Bruktbil til salgs,Personbil,PP81804,WVWZZZ1KZ9M304211,1 400 kg
339675323,2007,184 100 km,Manuell,Diesel,1 845 kr (avgifter),08.02.2007,Svart,Firehjulsdrift,105 Hk,"1,9 l",1 389 kg,158 g/km,5,Kombi 5-dørs,5,4,Norge,Bruktbil til salgs,Personbil,KH47883,WVWZZZ1KZ7W168136,1 500 kg
336997896,2007,367 550 km,Manuell,Diesel,1 845 kr (avgifter),20.02.2018,Svart,Forhjulsdrift,126 Hk,2 l,1 465 kg,155 g/km,5,Annet,4,8,Norge,Bruktbil til salgs,Personbil,RZ41325,SB1ED56LX0E015931,1 300 kg
339606430,2005,431 400 km,Manuell,Diesel,1 845 kr (avgifter),03.01.2008,Svart,Firehjulsdrift,150 Hk,2 l,1 745 kg,191 g/km,5,Kombi 5-dørs,4,7,Norge,Bruktbil til salgs,Personbil,TS25234,WBAPB11010WE19694,1 700 kg
235592094,2004,179 808 km,Manuell,Diesel,1 707 kr (avgifter),19.02.2004,Grå,Forhjulsdrift,140 Hk,2 l,1 316 kg,149 g/km,5,Kombi 5-dørs,5,2,Norge,Bruktbil til salgs,Personbil,PP51261,WVWZZZ1KZ4W069590,1 400 kg
339459102,2001,358 327 km,Automat,Bensin,1 845 kr (avgifter),05.03.2004,Gull,Firehjulsdrift,200 Hk,"2,4 l",1 666 kg,274 g/km,5,Stasjonsvogn,5,12,Norge,Bruktbil til salgs,Personbil,BD38162,YV1SZ58K711018354,1 800 kg
339217740,2008,185 000 km,Manuell,Diesel,1 845 kr (avgifter),28.04.2010,Sølv,Forhjulsdrift,136 Hk,"2,2 l",1 535 kg,173 g/km,7,Flerbruksbil,5,5,Norge,Bruktbil til salgs,Personbil,DN40442,NMTEJ16R70R123384,1 300 kg
339382193,2007,268 000 km,Manuell,Diesel,1 231 kr (avgifter),10.08.2007,Sølv,Forhjulsdrift,102 Hk,"1,9 l",1 825 kg,199 g/km,3,Kasse,5,8,Norge,Bruktbil til salgs,Varebil,CV48436,WV1ZZZ7HZ7H114589,2 200 kg
339339827,2008,239 000 km,Manuell,Bensin,1 845 kr (avgifter),15.12.2008,Svart,Forhjulsdrift,101 Hk,"1,6 l",1 259 kg,164 g/km,5,Flerbruksbil,5,3,Norge,Bruktbil til salgs,Personbil,HJ84254,WF0EXXGCDE8S89892,1 200 kg
339283448,2006,55 200 km,Manuell,Bensin,3 074 kr (avgifter),06.09.2006,Grønn,Forhjulsdrift,75 Hk,"1,1 l",1 165 kg,139 g/km,5,Kombi 5-dørs,4,1,Norge,Bruktbil til salgs,Personbil,AA52534,VF1BR1JBH35881632,1 200 kg
338954302,2009,312 000 km,Manuell,Diesel,1 231 kr (avgifter),17.11.2009,Svart,Bakhjulsdrift,163 Hk,"2,5 l",2 040 kg,225 g/km,3,Kasse,5,6,Norge,Bruktbil til salgs,Varebil,SU79555,KMFWBH7JP9U140262,2 300 kg
338763515,2003,191 900 km,Manuell,Bensin,1 845 kr (avgifter),15.08.2003,Sølv,Forhjulsdrift,129 Hk,"1,8 l",1 270 kg,171 g/km,5,Sedan,4,6,Norge,Bruktbil til salgs,Personbil,LS59580,SB1BR56L50E030406,1 300 kg
338750849,2013,192 999 km,Manuell,Bensin,4 672 kr (avgifter),26.06.2013,Grå,Forhjulsdrift,65 Hk,1 l,1 024 kg,99 g/km,5,Kombi 5-dørs,5,7,Norge,Bruktbil til salgs,Personbil,SV40980,WF0DXXGAKDDR71183,650 kg
316901358,2011,184 220 km,Manuell,Diesel,1 777 kr (avgifter),21.07.2011,Sølv,Firehjulsdrift,150 Hk,2 l,1 557 kg,161 g/km,5,Stasjonsvogn,5,4,Norge,Bruktbil til salgs,Personbil,AA59939,JF1BRDLZ1BG068069,1 700 kg
338635610,2008,246 769 km,Manuell,Diesel,1 231 kr (avgifter),08.11.2007,Svart,Forhjulsdrift,105 Hk,"1,9 l",1 455 kg,161 g/km,2,Kasse,5,6,Norge,Bruktbil til salgs,Varebil,SU54321,WV1ZZZ2KZ8X057859,1 500 kg
338629806,2010,390 000 km,Manuell,Diesel,Fritatt (avgifter),11.06.2010,Hvit,Forhjulsdrift,114 Hk,2 l,1 800 kg,215 g/km,3,Coupe,3,8,Norge,Bruktbil til salgs,Varebil,SD51571,W0LF7BHB6AV622741,2 000 kg
338609572,2009,161 400 km,Manuell,Diesel,1 845 kr (avgifter),06.05.2009,Rød,Forhjulsdrift,68 Hk,"1,4 l",1 105 kg,110 g/km,5,Kombi 5-dørs,5,2,Norge,Bruktbil til salgs,Personbil,NF37431,WF0JXXGAJJ9M80661,750 kg
337603863,2000,89 000 km,Manuell,Bensin,Fritatt (avgifter),24.11.2000,Blå,Forhjulsdrift,75 Hk,"1,4 l",950 kg,162 g/km,5,Kombi 5-dørs,5,8,Norge,Bruktbil til salgs,Personbil,RZ21958,VF32AKFXE41015544,1 000 kg
338523667,2008,200 000 km,Manuell,Diesel,1 845 kr (avgifter),15.08.2007,Svart,Forhjulsdrift,105 Hk,"1,9 l",1 477 kg,154 g/km,5,Stasjonsvogn,5,5,Norge,Bruktbil til salgs,Personbil,VF90316,WVWZZZ3CZ8E041487,1 500 kg
338406501,2008,464 580 km,Automat,Diesel,1 845 kr (avgifter),20.12.2010,Grå,Bakhjulsdrift,136 Hk,"2,1 l",1 735 kg,187 g/km,5,Stasjonsvogn,5,12,Norge,Bruktbil til salgs,Personbil,DN55536,WDB2112071B297760,2 100 kg
338377450,2011,189 200 km,Manuell,Diesel,1 845 kr (avgifter),15.03.2011,Hvit,Forhjulsdrift,111 Hk,"1,6 l",1 165 kg,118 g/km,5,Kombi 3-dørs,2,5,Norge,Bruktbil til salgs,Personbil,KH75017,VF7SA9HR8BW513368,1 150 kg
338340447,2007,106 000 km,Manuell,Diesel,1 845 kr (avgifter),30.04.2008,Blå,Forhjulsdrift,121 Hk,2 l,1 430 kg,158 g/km,5,Stasjonsvogn,4,1,Norge,Bruktbil til salgs,Personbil,RJ84823,KL1NF35UJ7K670849,1 000 kg
338345595,2004,166 000 km,Manuell,Bensin,1 845 kr (avgifter),29.09.2004,Grønn,Forhjulsdrift,65 Hk,1 l,910 kg,134 g/km,5,Kombi 5-dørs,5,10,Norge,Bruktbil til salgs,Personbil,BP97223,VNKKV183X0A346976,650 kg
338302534,2009,340 000 km,Automat,Diesel,1 845 kr (avgifter),20.03.2009,Grå,Forhjulsdrift,163 Hk,"2,4 l",1 697 kg,199 g/km,5,Stasjonsvogn,5,6,Norge,Bruktbil til salgs,Personbil,UR81533,YV1BW694091095377,1 800 kg
338296363,2008,129 000 km,Manuell,Diesel,1 845 kr (avgifter),24.10.2008,Rød,Forhjulsdrift,75 Hk,"1,3 l",935 kg,113 g/km,4,Kombi 5-dørs,4,6,Norge,Bruktbil til salgs,Personbil,BD60198,ZFA16900000983335,900 kg
338225534,2003,272 000 km,Automat,Diesel,1 845 kr (avgifter),16.12.2002,Grønn,Forhjulsdrift,131 Hk,"1,9 l",1 613 kg,192 g/km,5,Kombi 5-dørs,4,12,Norge,Bruktbil til salgs,Personbil,AR87399,WVWZZZ3BZ3P279802,1 600 kg
338201682,2007,312 900 km,Automat,Bensin,1 845 kr (avgifter),11.08.2006,Grå,Forhjulsdrift,179 Hk,2 l,1 631 kg,237 g/km,5,Stasjonsvogn,5,9,Norge,Bruktbil til salgs,Personbil,AR99975,YV1SW494971620637,1 600 kg
323426906,2011,86 600 km,Manuell,Bensin,Fritatt (avgifter),28.10.2011,Sølv,Forhjulsdrift,84 Hk,"1,2 l",910 kg,108 g/km,5,Kombi 5-dørs,4,7,Norge,Bruktbil til salgs,Personbil,SV19779,MALAN51CABM956611,800 kg
333412341,2013,87 000 km,Manuell,Bensin,4 147 kr (avgifter),24.09.2013,Grå,Forhjulsdrift,101 Hk,1 l,1 201 kg,109 g/km,5,Kombi 5-dørs,4,13,Norge,Bruktbil til salgs,Personbil,SV43805,WF0KXXGCBKDP44975,1 000 kg
338026378,2002,156 550 km,Automat,Diesel,1 845 kr (avgifter),16.08.2002,Sølv,Bakhjulsdrift,150 Hk,2 l,1 430 kg,185 g/km,5,Sedan,4,9,Norge,Bruktbil til salgs,Personbil,LH98808,WBAAS71090FX68169,1 600 kg
337843445,2012,245 377 km,Manuell,Diesel,1 845 kr (avgifter),21.02.2012,Svart,Forhjulsdrift,116 Hk,"1,6 l",1 570 kg,114 g/km,5,Stasjonsvogn,4,5,Norge,Bruktbil til salgs,Personbil,SV23538,WF0GXXGBBGBM26430,1 600 kg
337700115,2009,280 200 km,Manuell,Diesel,Fritatt (avgifter),28.04.2010,Sølv,Forhjulsdrift,105 Hk,"1,9 l",1 539 kg,157 g/km,7,Flerbruksbil,5,6,Norge,Bruktbil til salgs,Personbil,RK17614,WVGZZZ1TZ9W037376,1 500 kg
325991572,2007,299 200 km,Manuell,Diesel,1 777 kr (avgifter),06.02.2008,Grå,Forhjulsdrift,126 Hk,"2,4 l",1 565 kg,169 g/km,5,Sedan,4,10,Norge,Bruktbil til salgs,Personbil,SU57387,YV1RS814272640872,1 600 kg
222203034,2012,566 000 km,Automat,Diesel,3 982 kr (avgifter),18.09.2017,Sølv,Firehjulsdrift,140 Hk,2 l,1 592 kg,166 g/km,5,Stasjonsvogn,5,3,Norge,Bruktbil til salgs,Personbil,VH91347,TMBLE73T3C9060352,2 000 kg
337338494,2010,229 433 km,Manuell,Diesel,1 845 kr (avgifter),18.01.2010,Grå,Forhjulsdrift,116 Hk,2 l,1 576 kg,139 g/km,5,Stasjonsvogn,5,4,Norge,Bruktbil til salgs,Personbil,DN33167,WF0GXXGBBG9K86402,1 200 kg
334779197,2008,157 765 km,Manuell,Diesel,1 845 kr (avgifter),20.11.2009,Svart,Forhjulsdrift,121 Hk,2 l,1 430 kg,158 g/km,5,Stasjonsvogn,4,8,Norge,Bruktbil til salgs,Personbil,RK11212,KL1NF35UJ8K858520,1 200 kg
336732663,2008,185 938 km,Manuell,Diesel,1 835 kr (avgifter),05.06.2008,Svart,Forhjulsdrift,90 Hk,"1,9 l",1 326 kg,135 g/km,5,Kombi 5-dørs,4,6,Norge,Bruktbil til salgs,Personbil,PP78325,WVWZZZ1KZ8W339127,1 400 kg
336726071,2008,259 046 km,Manuell,Diesel,1 845 kr (avgifter),19.05.2008,Blå,Forhjulsdrift,105 Hk,"1,9 l",1 552 kg,137 g/km,5,Stasjonsvogn,5,6,Norge,Bruktbil til salgs,Personbil,BR67070,WVWZZZ3CZ8E205556,1 200 kg
336343361,2005,330 000 km,Automat,Bensin,1 700 kr (avgifter),05.11.2005,Svart,Firehjulsdrift,125 Hk,2 l,1 450 kg,200 g/km,5,Stasjonsvogn,4,7,Norge,Bruktbil til salgs,Personbil,HB65275,JF1SG5LR55G058380,1 500 kg
335416171,2009,206 103 km,Automat,Bensin,1 845 kr (avgifter),07.05.2009,Grå,Forhjulsdrift,99 Hk,"1,4 l",1 063 kg,146 g/km,5,Kombi 5-dørs,5,4,Norge,Bruktbil til salgs,Personbil,PP82491,MALBC51CP9M036291,800 kg
336197408,2008,158 000 km,Manuell,Bensin,1 800 kr (avgifter),06.12.2007,Svart,Forhjulsdrift,83 Hk,"1,3 l",1 114 kg,139 g/km,5,Kombi 5-dørs,4,4,Norge,Bruktbil til salgs,Personbil,RA41196,SHHFK17608U001649,1 200 kg
333595576,2009,142 000 km,Manuell,Diesel,Fritatt (avgifter),23.10.2008,Grå,Forhjulsdrift,90 Hk,"1,6 l",1 490 kg,153 g/km,2,Kasse,2,5,Norge,Bruktbil til salgs,Varebil,XV63281,VF37A9HXC68521870,1 175 kg
330734964,2008,297 000 km,Manuell,Diesel,1 777 kr (avgifter),09.05.2008,Svart,Forhjulsdrift,140 Hk,2 l,1 675 kg,161 g/km,7,Flerbruksbil,5,7,Norge,Bruktbil til salgs,Personbil,DL89911,WVGZZZ1TZ8W148062,1 500 kg
329996169,2011,245 000 km,Manuell,Diesel,1 777 kr (avgifter),13.05.2011,Svart,Forhjulsdrift,90 Hk,"1,5 l",1 325 kg,115 g/km,5,Stasjonsvogn,4,6,Norge,Bruktbil til salgs,Personbil,LY70556,VF1KZ1A0544700739,1 300 kg
328495598,2010,177 000 km,Manuell,Diesel,1 777 kr (avgifter),28.11.2022,Grå,Forhjulsdrift,120 Hk,"1,9 l",1 605 kg,140 g/km,5,Stasjonsvogn,4,4,Norge,Bruktbil til salgs,Personbil,DS18378,ZAR93900007261488,1 500 kg
316582432,2011,181 209 km,Manuell,Bensin,Fritatt (avgifter),19.05.2011,Sølv,Forhjulsdrift,68 Hk,1 l,930 kg,103 g/km,4,Kombi 5-dørs,4,4,Norge,Bruktbil til salgs,Personbil,NF48876,MBHHFD31S00306994,200 kg
315454245,2009,235 900 km,Manuell,Diesel,1 845 kr (avgifter),20.05.2009,Grå,Forhjulsdrift,106 Hk,"1,5 l",1 490 kg,140 g/km,7,Flerbruksbil,5,2,Norge,Bruktbil til salgs,Personbil,BD62530,VF1JMGED640573018,1 250 kg
341498999,2006,144 000 km,Manuell,Bensin,1 845 kr (avgifter),16.06.2006,Rød,Forhjulsdrift,116 Hk,"1,8 l",1 470 kg,190 g/km,7,Flerbruksbil,4,4,Norge,Bruktbil til salgs,Personbil,TV72337,JMZCR198270147618,1 300 kg
341240527,2008,146 584 km,Manuell,Diesel,1 845 kr (avgifter),04.10.2007,Sølv,Forhjulsdrift,90 Hk,"1,9 l",1 326 kg,132 g/km,5,Kombi 5-dørs,5,8,Norge,Bruktbil til salgs,Personbil,VX32742,WVWZZZ1KZ8W097040,1 400 kg
341475532,2008,225 000 km,Manuell,Diesel,1 845 kr (avgifter),02.07.2007,Grå,Firehjulsdrift,140 Hk,2 l,1 470 kg,154 g/km,5,Kombi 5-dørs,5,9,Norge,Bruktbil til salgs,Personbil,DL67449,WAUZZZ8PX8A005373,1 600 kg
339868920,2007,189 514 km,Manuell,Diesel,1 231 kr (avgifter),24.08.2006,Hvit,Forhjulsdrift,69 Hk,"2,1 l",1 400 kg,167 g/km,2,Kasse,4,12,Norge,Bruktbil til salgs,Varebil,XK14537,WV1ZZZ2KZ7X016213,1 400 kg
341454617,2009,250 180 km,Manuell,Diesel,1 845 kr (avgifter),15.02.2010,Grå,Forhjulsdrift,110 Hk,2 l,1 730 kg,159 g/km,5,Stasjonsvogn,4,6,Norge,Bruktbil til salgs,Personbil,AS23441,W0LGM87H391115744,1 600 kg
341448771,2009,285 131 km,Manuell,Diesel,3 074 kr (avgifter),13.07.2009,Hvit,Forhjulsdrift,90 Hk,"1,6 l",1 100 kg,110 g/km,5,Kombi 3-dørs,2,13,Norge,Bruktbil til salgs,Personbil,VH15760,WF0GXXGAJG9R10217,750 kg
341443943,2011,180 000 km,Manuell,Diesel,1 845 kr (avgifter),20.09.2010,Grå,Forhjulsdrift,114 Hk,"1,6 l",1 305 kg,114 g/km,5,Stasjonsvogn,5,2,Norge,Bruktbil til salgs,Personbil,KH71352,YV1MW84E1B2603885,1 300 kg
280865825,2004,317 900 km,Automat,Diesel,1 729 kr (avgifter),11.04.2008,Svart,Bakhjulsdrift,177 Hk,"2,7 l",1 780 kg,193 g/km,5,Stasjonsvogn,5,4,Norge,Bruktbil til salgs,Personbil,SU60741,WDB2112161A510095,2 100 kg
341391741,2002,75 000 km,Manuell,Bensin,1 845 kr (avgifter),08.02.2002,Blå,Firehjulsdrift,84 Hk,"1,3 l",935 kg,167 g/km,5,Kombi 5-dørs,5,3,Norge,Bruktbil til salgs,Personbil,JD28966,TSMMSG35S00873431,800 kg
